Unnamed: 0,T,TM,Tm,SLP,H,VV,V,VM,PM 2.5
310,29.4,35.3,26.3,1001.7,76.0,2.6,10.4,20.6,22.83333333333333
416,28.7,34.7,21.0,1004.7,53.0,1.9,9.4,18.3,52.29166666666666
196,11.7,18.2,9.4,1019.9,96.0,0.5,8.3,11.1,202.91666666666663
386,16.7,23.8,13.0,1020.7,75.0,0.8,7.2,14.8,149.625
550,16.9,25.1,6.6,1021.3,65.0,1.1,2.0,7.6,284.7958333333333
1086,17.2,24.2,10.0,1017.2,58.0,1.6,9.3,22.2,403.95833333333326
717,18.9,25.8,11.5,1017.9,77.0,0.6,5.0,13.0,185.9583333333333
761,22.7,30.6,13.0,1018.4,58.0,2.4,3.3,7.6,62.70833333333334
751,17.1,23.2,9.0,1017.1,69.0,1.8,5.9,11.1,93.375
905,17.2,24.2,10.0,1017.2,58.0,1.6,9.3,22.2,403.95833333333326
736,16.6,22.2,10.2,1015.4,65.0,1.8,10.0,20.6,200.64583333333337
96,30.3,35.8,27.2,997.5,78.0,1.9,7.6,14.8,43.66666666666666
120,30.4,36.5,27.8,999.3,82.0,1.4,2.0,7.6,82.875
90,31.2,35.7,27.2,998.4,75.0,1.9,6.3,14.8,40.375
549,16.3,22.5,7.6,1020.6,64.0,1.4,8.1,14.8,255.3333333333333
965,31.6,38.0,23.2,1002.6,30.0,3.1,18.7,35.2,46.91666666666666
1053,28.6,35.0,19.8,1008.2,49.0,3.7,11.5,22.2,82.83333333333333
513,27.6,34.9,21.5,1013.6,71.0,1.8,0.4,3.5,84.375
45,24.7,31.5,17.0,1008.6,57.0,2.1,7.6,14.8,0.0
515,27.7,36.2,22.9,1009.9,69.0,1.9,3.0,9.4,153.375
1018,30.3,35.0,27.6,1002.6,83.0,2.3,6.5,16.5,26.58333333333333
1043,31.7,37.1,26.0,1003.2,63.0,2.9,1.7,5.4,62.375
1024,33.3,36.0,26.4,999.7,67.0,3.2,7.8,18.3,35.375
463,33.4,39.8,27.6,999.7,54.0,1.9,13.0,25.9,34.375
617,33.8,39.8,27.6,1005.5,44.0,2.4,9.8,16.5,107.29166666666669
568,12.7,19.5,8.0,1017.6,69.0,1.3,8.3,18.3,179.11666666666667
983,37.3,43.7,28.6,997.4,44.0,2.6,9.4,22.2,98.41666666666669
476,28.9,31.6,25.0,999.7,77.0,1.9,4.1,14.8,15.375
392,18.9,28.6,11.2,1012.8,73.0,0.8,1.5,7.6,197.0833333333333
467,29.9,33.7,23.3,1000.6,78.0,2.6,4.8,11.1,26.875
916,16.5,24.7,12.0,1017.4,82.0,0.6,8.0,13.0,223.2083333333333
210,16.1,24.5,8.2,1014.8,80.0,0.6,1.9,9.4,218.66666666666663
536,17.9,26.2,13.5,1016.2,75.0,0.8,2.0,11.1,190.5
351,17.2,27.8,9.8,1014.1,64.0,1.0,2.0,11.1,223.375
236,25.7,32.8,17.5,1010.3,41.0,2.6,12.8,25.9,67.79166666666667
178,16.3,22.4,10.8,1012.8,91.0,0.6,3.1,11.1,277.7083333333333
317,29.8,34.9,22.5,1004.2,68.0,2.6,6.7,18.3,38.25
608,33.3,39.4,24.8,1000.7,28.0,3.1,8.3,18.3,75.58333333333333
626,37.4,41.0,30.6,998.8,31.0,1.9,14.1,27.8,93.5
152,24.3,31.4,18.5,1011.2,72.0,1.1,0.4,3.5,261.6666666666667
0,7.4,9.8,4.8,1017.6,93.0,0.5,4.3,9.4,219.72083333333333
782,29.3,36.0,18.8,1008.8,37.0,3.2,4.8,11.1,117.75
854,27.3,33.3,24.0,1002.4,89.0,2.1,7.8,27.8,33.166666666666664
479,31.6,35.5,25.4,1001.9,63.0,1.9,5.4,11.1,22.70833333333333
409,22.5,30.2,14.5,1014.8,68.0,2.6,9.1,22.2,83.83333333333333
931,15.6,24.6,10.7,1015.7,81.0,1.3,2.8,9.4,54.79166666666666
102,26.8,35.4,24.2,999.0,93.0,1.1,6.3,14.8,36.0
495,31.5,36.9,26.6,1005.7,53.0,1.9,9.4,22.2,34.666666666666664
943,25.0,31.0,15.0,1015.7,59.0,1.9,1.7,5.4,1.9166666666666667
230,24.2,30.8,17.0,1008.2,48.0,1.9,13.1,22.2,74.29166666666667
1054,28.3,35.2,19.0,1009.4,53.0,3.4,9.1,35.9,95.25
703,23.9,32.0,14.5,1015.6,63.0,1.0,2.0,5.4,166.91666666666666
587,24.3,31.0,16.8,1010.8,66.0,3.4,6.9,14.8,59.20833333333334
933,17.6,24.0,10.1,1014.8,67.0,1.4,5.9,14.8,103.0
466,29.7,35.8,25.2,998.9,82.0,1.9,2.6,9.4,40.625
831,30.4,35.4,26.7,997.8,82.0,2.1,5.2,14.8,41.458333333333336
830,31.1,34.2,27.8,997.8,78.0,2.6,6.9,24.1,37.625
202,18.6,27.8,8.9,1014.4,65.0,1.3,5.6,57.6,200.91666666666663
505,29.4,35.1,23.7,1005.3,60.0,2.3,6.3,14.8,50.41666666666666
83,30.3,39.2,28.8,998.6,75.0,1.9,10.2,22.2,56.29166666666666
611,34.0,40.7,22.2,1004.6,24.0,2.4,11.9,22.2,0.0
844,33.4,36.5,28.6,999.9,66.0,2.9,9.8,16.5,31.91666666666667
359,15.8,22.3,10.4,1016.2,77.0,1.0,8.9,14.8,203.5833333333333
1035,27.3,33.3,24.0,1002.4,89.0,2.1,7.8,27.8,33.166666666666664
733,14.9,22.8,8.0,1018.4,73.0,1.1,5.9,13.0,182.1875
682,32.5,37.2,25.3,1003.0,59.0,3.1,1.7,7.6,24.875
371,9.8,17.6,6.4,1016.6,90.0,0.5,3.9,11.1,227.0
150,24.8,32.3,17.3,1009.7,68.0,1.4,1.5,7.6,160.66666666666666
187,12.7,19.8,5.2,1017.9,78.0,1.3,5.4,14.8,229.16666666666663
858,31.1,35.0,25.0,1003.1,64.0,3.2,10.4,18.3,0.0
423,27.6,34.3,20.8,1013.0,65.0,3.1,5.9,14.8,51.375
325,30.3,36.9,24.6,1009.1,58.0,2.6,2.8,9.4,0.0
822,34.9,39.6,29.6,999.6,61.0,2.4,7.8,14.8,49.41666666666666
874,26.8,35.2,17.5,1010.4,57.0,2.6,5.7,13.0,115.83333333333331
271,35.6,41.4,28.4,993.2,55.0,1.9,10.9,18.3,65.41666666666667
130,30.6,36.0,25.8,1007.2,74.0,1.6,2.8,7.6,76.875
729,16.3,23.0,9.8,1016.9,78.0,1.1,7.4,16.5,186.04166666666663
730,16.3,23.4,9.0,1017.3,68.0,1.3,7.8,18.3,185.5833333333333
920,13.0,19.0,9.6,1016.9,85.0,0.8,10.7,16.5,276.90833333333336
335,25.4,33.3,18.0,1014.5,60.0,1.4,2.0,5.4,151.79166666666666
633,35.7,41.2,30.0,997.6,48.0,2.3,9.3,27.8,75.125
421,24.9,32.2,19.0,1013.7,74.0,2.3,7.0,13.0,54.70833333333334
123,29.1,34.2,25.9,1003.4,76.0,1.9,5.6,9.4,34.416666666666664
754,17.7,24.4,9.7,1017.0,64.0,2.1,8.0,18.3,127.70833333333331
439,31.4,41.5,24.9,1002.2,50.0,1.8,14.8,50.0,18.875
502,29.1,34.8,27.2,1003.4,76.0,1.9,4.6,11.1,39.41666666666666
237,27.0,37.2,22.6,1009.8,49.0,1.9,15.6,27.8,56.66666666666666
1062,23.7,31.7,15.5,1017.7,69.0,1.0,1.3,5.4,99.70833333333331
142,29.4,34.5,24.3,1009.1,73.0,1.8,1.3,3.5,61.70833333333334
42,23.6,34.3,17.7,1010.4,51.0,2.6,15.9,22.2,52.33333333333334
966,33.1,39.0,24.0,1003.0,26.0,2.6,10.4,24.1,104.625
449,35.1,42.5,26.0,999.4,42.0,2.6,7.2,16.5,64.83333333333333
584,23.7,29.1,15.8,1011.9,67.0,2.1,5.2,11.1,117.58333333333331
707,22.2,30.2,13.6,1015.6,63.0,1.6,1.5,3.5,221.54166666666663
824,32.2,39.8,25.4,995.4,73.0,2.3,8.3,14.8,0.0
763,24.9,32.4,15.2,1015.0,57.0,1.9,1.7,9.4,1.8333333333333333
63,29.7,38.3,21.6,999.3,35.0,1.9,10.2,22.2,133.375
980,37.1,42.0,27.5,1000.7,30.0,2.9,8.3,18.3,106.5
877,27.3,35.0,19.0,1007.8,55.0,3.2,7.2,27.8,173.58333333333337
912,16.9,25.1,6.6,1021.3,65.0,1.1,2.0,7.6,284.7958333333333
394,22.8,29.3,18.0,1013.7,72.0,1.9,7.2,14.8,126.58333333333331
767,24.3,29.0,15.6,1011.7,56.0,1.9,10.0,18.3,76.54166666666667
746,17.4,27.2,12.2,1016.4,79.0,1.1,7.8,18.3,319.7375
627,32.7,37.5,24.7,1002.3,55.0,2.4,7.4,18.3,38.66666666666666
775,24.7,36.6,19.7,1012.8,66.0,2.4,9.4,14.8,128.33333333333334
64,32.8,40.8,25.3,1002.0,36.0,1.8,7.2,24.1,147.83333333333334
12,12.3,21.4,6.4,1019.6,70.0,1.9,6.7,14.8,152.55416666666667
382,13.3,18.4,9.8,1019.3,79.0,1.0,5.2,14.8,159.70833333333334
573,17.7,24.4,9.7,1017.0,64.0,2.1,8.0,18.3,127.70833333333331
374,12.3,18.3,4.0,1017.1,81.0,0.5,4.8,9.4,228.79166666666663
641,34.9,39.6,29.6,999.6,61.0,2.4,7.8,14.8,49.41666666666666
49,29.5,37.0,18.5,1005.2,30.0,1.9,10.6,22.2,81.83333333333333
969,33.9,39.6,25.8,1002.7,28.0,2.7,15.7,29.4,30.875
1042,30.4,35.6,25.7,1006.5,72.0,2.9,4.3,14.8,71.66666666666667
1087,16.3,23.0,6.6,1016.9,61.0,1.0,9.4,20.6,284.1666666666667
440,33.2,41.5,22.4,1002.0,38.0,2.4,14.6,22.2,61.5
332,24.5,30.4,19.6,1014.8,73.0,2.1,3.1,7.6,13.0
1076,22.7,30.8,13.6,1012.0,38.0,3.4,11.9,20.6,217.91666666666663
925,14.6,21.0,6.8,1015.6,81.0,0.6,2.4,7.6,152.55416666666667
291,31.7,37.5,28.1,1002.1,71.0,1.9,2.4,33.5,38.16666666666666
93,32.8,37.6,28.4,995.8,67.0,1.9,9.3,18.3,0.0
903,19.0,27.1,10.5,1015.1,61.0,1.6,3.3,9.4,202.875
689,29.9,35.0,23.0,1006.3,60.0,2.6,6.7,24.1,41.583333333333336
282,35.9,40.5,29.6,996.3,46.0,1.9,13.7,27.8,71.0
1040,31.3,35.0,26.0,1004.6,63.0,3.2,11.5,18.3,0.0
795,35.4,44.0,28.0,1003.2,35.0,2.7,6.5,18.3,102.41666666666669
770,24.1,29.2,14.5,1014.4,59.0,2.4,8.5,18.3,87.83333333333331
960,32.3,39.0,21.5,1007.3,39.0,3.4,5.4,13.0,21.25
234,27.2,38.0,21.0,1009.7,55.0,1.9,13.0,18.3,48.20833333333334
245,30.6,38.7,21.5,1007.0,36.0,1.9,8.3,18.3,92.08333333333331
1083,18.2,27.0,7.7,1013.7,72.0,0.6,1.1,7.6,237.625
889,20.8,29.3,12.1,1016.7,58.0,1.8,3.5,9.4,210.54166666666663
805,32.9,39.0,27.4,996.6,50.0,2.4,9.4,27.8,110.41666666666669
564,17.7,24.0,9.0,1014.5,69.0,1.4,4.4,9.4,152.32083333333338
1027,29.9,34.0,25.5,1000.2,80.0,1.4,3.3,11.1,26.83333333333333
748,15.2,22.6,6.6,1018.2,56.0,1.9,8.9,22.2,279.6
218,18.4,25.9,11.0,1017.0,65.0,2.3,6.7,14.8,130.33333333333334
839,29.2,31.0,26.0,1000.0,85.0,1.8,4.6,13.0,41.375
847,29.0,33.7,26.0,999.1,85.0,2.1,6.5,22.2,21.125
1013,31.0,35.2,26.0,997.9,80.0,2.4,7.2,18.3,53.125
808,32.7,37.5,24.7,1002.3,55.0,2.4,7.4,18.3,38.66666666666666
334,24.7,32.3,16.6,1013.3,60.0,1.8,4.4,14.8,156.0
165,18.2,28.1,10.4,1012.6,61.0,1.8,2.6,11.1,130.70833333333334
755,17.4,24.4,10.1,1018.9,61.0,2.3,6.1,11.1,109.33333333333331
385,17.3,23.8,10.4,1017.5,70.0,1.0,11.9,18.3,177.625
1051,29.9,35.0,23.0,1006.3,60.0,2.6,6.7,24.1,41.583333333333336
859,31.3,35.0,26.0,1004.6,63.0,3.2,11.5,18.3,0.0
848,31.3,34.5,27.0,997.6,71.0,3.2,12.2,22.2,18.0
246,34.8,42.8,24.2,1001.7,30.0,2.3,9.6,18.3,130.625
